"Bug ID","Type","Summary","Product","Component","Assignee","Status","Resolution","Updated","Hardware","Priority","Severity","Summary","OS","Triage Owner"
1157887,"defect","Need tests for DataChannel expansion of number of channels","Core","WebRTC: Networking","nobody","NEW"," ---","2017-09-13 17:19:07","Unspecified","P4","normal","Need tests for DataChannel expansion of number of channels","Unspecified","Byron Campen [:bwc]"
1311766,"defect","Consider support for aditional keys for Credential Management","Toolkit","Password Manager","nobody","NEW"," ---","2021-07-07 16:23:11","Unspecified","P4","normal","Consider support for aditional keys for Credential Management","Unspecified","Sergey Galich"
1618722,"task","[meta] Protocol formatters for Network params/request/response","DevTools","Netmonitor","nobody","NEW"," ---","2020-02-27 17:03:37","Unspecified","P4","normal","[meta] Protocol formatters for Network params/request/response","Unspecified","Jan Honza Odvarko [:Honza] (always need-info? me)"
1403199,"enhancement","Drag space in the tabstrip makes it hard to move items before the tabs in customize mode","Firefox","Theme","nobody","NEW"," ---","2018-02-02 22:32:25","Unspecified","P4","normal","Drag space in the tabstrip makes it hard to move items before the tabs in customize mode","Unspecified","Dão Gottwald [::dao]"
1476316,"defect","[wpt-sync] Sync PR 12026 - Added Sec-Metadata test cases for all destination values.","Testing","web-platform-tests","wptsync","NEW"," ---","2018-07-17 08:31:40","All","P4","normal","[wpt-sync] Sync PR 12026 - Added Sec-Metadata test cases for all destination values.","All","James Graham [:jgraham]"
1515610,"enhancement","Add perf.html and MyQOnly to devTools documentation","DevTools","General","nobody","NEW"," ---","2018-12-20 02:40:40","Unspecified","P4","normal","Add perf.html and MyQOnly to devTools documentation","Unspecified","Jan Honza Odvarko [:Honza] (always need-info? me)"
98310,"enhancement","Assignment workgroups will help departmentalized organizations","Bugzilla","Extension Ideas","extension.ideas","NEW"," ---","2014-07-09 08:07:07","All","P4","normal","Assignment workgroups will help departmentalized organizations","All",
565077,"enhancement","Add an option to share saved searches with some specific group by default","Bugzilla","Query/Bug List","query-and-buglist","NEW"," ---","2014-08-08 17:49:16","All","P4","normal","Add an option to share saved searches with some specific group by default","All",
1064074,"defect","Seems like PeerConnection wont close properly in response to Peer Identity mismatch (code-inspection)","Core","WebRTC","nobody","NEW"," ---","2017-09-13 17:19:02","All","P4","normal","Seems like PeerConnection wont close properly in response to Peer Identity mismatch (code-inspection)","All","Michael Froman [:mjf]"
1604507,"task","[wpt-sync] Sync PR 20813 - Portals: Transfer focus across activation","Testing","web-platform-tests","wptsync","REOPENED"," ---","2020-01-24 12:59:37","All","P4","normal","[wpt-sync] Sync PR 20813 - Portals: Transfer focus across activation","All","James Graham [:jgraham]"
1383506,"enhancement","stylo: consider making URLValueData::MightHaveRef use an atomic for its caching","Core","CSS Parsing and Computation","nobody","NEW"," ---","2018-01-16 15:25:48","Unspecified","P4","normal","stylo: consider making URLValueData::MightHaveRef use an atomic for its caching","Unspecified","Emilio Cobos Álvarez (:emilio)"
1464685,"defect","Firefox fails to load large session store","Firefox","Session Restore","nobody","UNCONFIRMED"," ---","2019-06-06 22:39:24","Unspecified","P4","normal","Firefox fails to load large session store","Unspecified","Dão Gottwald [::dao]"
1506171,"enhancement","mach build -v does not print commands","Firefox Build System","General","nobody","NEW"," ---","2018-11-13 07:17:38","All","P4","normal","mach build -v does not print commands","All","Mitchell Hentges [:mhentges] 🦀"
1582957,"task","[wpt-sync] Sync PR 19200 - Use `t.step_timeout` to avoid `t.step_func` wrapping","Testing","web-platform-tests","wptsync","NEW"," ---","2019-09-21 07:25:53","All","P4","normal","[wpt-sync] Sync PR 19200 - Use `t.step_timeout` to avoid `t.step_func` wrapping","All","James Graham [:jgraham]"
402258,"defect","web-based proto handler ""already been added"" UI could use some refinements","Firefox","File Handling","nobody","NEW"," ---","2016-06-22 11:28:53","All","P4","normal","web-based proto handler ""already been added"" UI could use some refinements","All",":Gijs (he/him)"
967311,"enhancement","Need a way to run reftest-print with shrink-to-fit","Testing","Reftest","nobody","NEW"," ---","2014-02-06 16:36:57","All","P4","normal","Need a way to run reftest-print with shrink-to-fit","All","Timothy Nikkel (:tnikkel)"
1239688,"defect","Exceptions set in normal windows don't apply to private windows","Firefox","Preferences","nobody","NEW"," ---","2016-05-09 11:34:20","Unspecified","P4","normal","Exceptions set in normal windows don't apply to private windows","Unspecified","Jared Wein [:jaws] (please needinfo? me)"
1586669,"task","[wpt-sync] Sync PR 19543 - separate tests for sec-fetch-dest from other fetch metadata request headers tests","Core","DOM: Networking","wptsync","REOPENED"," ---","2020-01-24 12:46:58","All","P4","normal","[wpt-sync] Sync PR 19543 - separate tests for sec-fetch-dest from other fetch metadata request headers tests","All","Dragana Damjanovic [:dragana]"
1360222,"defect","CanvasRenderingContext2D.fillText(text, x, y) is 4x slower in Firefox than in Chromium","Core","Canvas: 2D","nical.bugzilla","ASSIGNED"," ---","2020-07-07 21:00:33","Unspecified","P4","normal","CanvasRenderingContext2D.fillText(text, x, y) is 4x slower in Firefox than in Chromium","Unspecified","Lee Salzman [:lsalzman]"
1454120,"defect","[wpt-sync] Sync PR 10468 - More Tests for WebRTC Data Channels","Core","WebRTC","nobody","NEW"," ---","2018-04-13 18:09:54","All","P4","normal","[wpt-sync] Sync PR 10468 - More Tests for WebRTC Data Channels","All","Michael Froman [:mjf]"
1495439,"enhancement","[wpt-sync] Sync PR 7905 - Integrated fixes from core-aam wiki","Core","Disability Access APIs","wptsync","NEW"," ---","2018-10-01 07:52:34","All","P4","normal","[wpt-sync] Sync PR 7905 - Integrated fixes from core-aam wiki","All","James Teh [:Jamie]"
267471,"enhancement","Ability to export attachments meeting certain criteria to the filesystem","Bugzilla","Bug Import/Export & Moving","import-export","NEW"," ---","2007-03-06 17:12:30","All","P4","normal","Ability to export attachments meeting certain criteria to the filesystem","All",
1628538,"task","[wpt-sync] Sync PR 22801 - [css-filters] Move filter-region-transformed-composited-child.html to WPT","Core","Web Painting","wptsync","NEW"," ---","2020-04-08 18:51:19","All","P4","normal","[wpt-sync] Sync PR 22801 - [css-filters] Move filter-region-transformed-composited-child.html to WPT","All","Miko Mynttinen [:miko]"
1326844,"defect","Netmonitor doesn't show syntax in files bigger than 202419 symbols","DevTools","Netmonitor","nobody","NEW"," ---","2018-06-13 10:31:45","Unspecified","P4","normal","Netmonitor doesn't show syntax in files bigger than 202419 symbols","Unspecified","Jan Honza Odvarko [:Honza] (always need-info? me)"
1420584,"defect","Attempting to use an asterisk wildcard in an Exception dialog leads to an erroneous entry","Firefox","Preferences","nobody","NEW"," ---","2021-03-30 13:22:13","Unspecified","P4","normal","Attempting to use an asterisk wildcard in an Exception dialog leads to an erroneous entry","Unspecified","Jared Wein [:jaws] (please needinfo? me)"
1484342,"enhancement","computed shape-outside: ellipse() serialization could be smarter.","Core","CSS Parsing and Computation","nobody","NEW"," ---","2018-08-17 13:48:49","Unspecified","P4","normal","computed shape-outside: ellipse() serialization could be smarter.","Unspecified","Emilio Cobos Álvarez (:emilio)"
1535334,"enhancement","[wpt-sync] Sync PR 15756 - [BGPT] Remove XXXPaintPropertyNode::IsRunningXXXAnimationOnCompositor()","Core","CSS Parsing and Computation","wptsync","NEW"," ---","2019-03-19 05:35:48","All","P4","normal","[wpt-sync] Sync PR 15756 - [BGPT] Remove XXXPaintPropertyNode::IsRunningXXXAnimationOnCompositor()","All","Emilio Cobos Álvarez (:emilio)"
147232,"enhancement","Mozilla should have image flipping functionality (such as 'rtl' and 'ltr' keywords in css3-images image() function)","Core","CSS Parsing and Computation","nobody","NEW"," ---","2013-08-22 05:49:02","All","P4","normal","Mozilla should have image flipping functionality (such as 'rtl' and 'ltr' keywords in css3-images image() function)","All","Emilio Cobos Álvarez (:emilio)"
1134723,"defect","Video distortion in getUserMedia() after hangouts call","Core","WebRTC: Audio/Video","jib","NEW"," ---","2017-12-23 14:07:03","x86","P4","normal","Video distortion in getUserMedia() after hangouts call","macOS","Jan-Ivar Bruaroey [:jib] (needinfo? me)"
1303239,"defect","Sync Telemetry recording state between processes","Toolkit","Telemetry","nobody","NEW"," ---","2016-09-15 20:21:32","Unspecified","P4","normal","Sync Telemetry recording state between processes","Unspecified","Chris H-C :chutten"
1613333,"task","[wpt-sync] Sync PR 21592 - SharedWorker: Add content-security-policy WPTs for classic shared workers","Core","DOM: Security","wptsync","NEW"," ---","2020-02-06 09:10:55","All","P4","normal","[wpt-sync] Sync PR 21592 - SharedWorker: Add content-security-policy WPTs for classic shared workers","All","Christoph Kerschbaumer [:ckerschb]"
1396874,"enhancement","stylo: Investigate why PropertyDeclarationBlock::get is (can be?) slower than nsCSSCompressedDataBlock::ValueFor","Core","CSS Parsing and Computation","nobody","NEW"," ---","2020-12-10 05:12:21","Unspecified","P4","normal","stylo: Investigate why PropertyDeclarationBlock::get is (can be?) slower than nsCSSCompressedDataBlock::ValueFor","Unspecified","Emilio Cobos Álvarez (:emilio)"
1472591,"enhancement","[wpt-sync] Sync PR 11747 - Py3 request","Testing","web-platform-tests","wptsync","NEW"," ---","2018-07-01 21:40:31","All","P4","normal","[wpt-sync] Sync PR 11747 - Py3 request","All","James Graham [:jgraham]"
1512740,"enhancement","[wpt-sync] Sync PR 14419 - Add new tests and remove obsolete ones as per PR13499","Core","WebRTC","wptsync","NEW"," ---","2018-12-07 12:49:16","All","P4","normal","[wpt-sync] Sync PR 14419 - Add new tests and remove obsolete ones as per PR13499","All","Michael Froman [:mjf]"
79074,"enhancement","[Pref Stylesheet]Generic font family settings ignored when `Allow documents to use other fonts' is off","Core","CSS Parsing and Computation","nobody","NEW"," ---","2018-10-15 01:44:03","All","P4","normal","[Pref Stylesheet]Generic font family settings ignored when `Allow documents to use other fonts' is off","All","Emilio Cobos Álvarez (:emilio)"
515352,"enhancement","Implement Firefox own Task Manager (with live updating of per-tab CPU and memory usage)","Core","IPC","nobody","NEW"," ---","2021-12-07 12:42:52","All","P4","normal","Implement Firefox own Task Manager (with live updating of per-tab CPU and memory usage)","All","Jed Davis [:jld] ⟨⏰|UTC-7⟩ ⟦he/him⟧"
1588657,"task","[wpt-sync] Sync PR 19684 - [TableNG] Tall cell test","Core","CSS Parsing and Computation","wptsync","REOPENED"," ---","2020-01-24 12:48:13","All","P4","normal","[wpt-sync] Sync PR 19684 - [TableNG] Tall cell test","All","Emilio Cobos Álvarez (:emilio)"
1363923,"enhancement","Add reftests for transferred sizing with 'box-sizing: border-box' (with some padding/border)","Core","Layout","nobody","NEW"," ---","2017-05-10 17:00:27","All","P4","normal","Add reftests for transferred sizing with 'box-sizing: border-box' (with some padding/border)","All","Daniel Holbert [:dholbert]"
1456126,"enhancement","[wpt-sync] Sync PR 10579 - [Picture-in-Picture] Resolve promise when window is closed.","Testing","web-platform-tests","nobody","NEW"," ---","2018-04-27 16:01:00","All","P4","normal","[wpt-sync] Sync PR 10579 - [Picture-in-Picture] Resolve promise when window is closed.","All","James Graham [:jgraham]"
1497065,"enhancement","[wpt-sync] Sync PR 13409 - Remove runner_teardown message/method in TestRunner/Manager","Testing","web-platform-tests","wptsync","NEW"," ---","2018-10-08 05:47:49","All","P4","normal","[wpt-sync] Sync PR 13409 - Remove runner_teardown message/method in TestRunner/Manager","All","James Graham [:jgraham]"
1558838,"defect","[wpt-sync] Sync PR 17297 - Cleaning up ElementTiming and EventTiming observer buffer behavior.","Testing","web-platform-tests","wptsync","NEW"," ---","2019-06-12 09:52:17","All","P4","normal","[wpt-sync] Sync PR 17297 - Cleaning up ElementTiming and EventTiming observer buffer behavior.","All","James Graham [:jgraham]"
290029,"enhancement","TLS Extensions (RFC3546) and OpenPGP public key authentication (Internet-Draft)","NSS","Libraries","nobody","NEW"," ---","2015-11-24 13:56:11","All","P4","normal","TLS Extensions (RFC3546) and OpenPGP public key authentication (Internet-Draft)","All","Benjamin Beurdouche [:beurdouche]"
922363,"enhancement","Add support for WebRTC (DataChannels) on WebWorkers (SharedWorkers and ServiceWorkers)","Core","WebRTC: Networking","nobody","NEW"," ---","2021-06-25 06:53:33","All","P4","normal","Add support for WebRTC (DataChannels) on WebWorkers (SharedWorkers and ServiceWorkers)","All","Byron Campen [:bwc]"
1423684,"defect","Can't build old revisions due to Rust errors","Firefox Build System","General","nobody","NEW"," ---","2018-03-26 08:56:11","Unspecified","P4","normal","Can't build old revisions due to Rust errors","Unspecified","Mitchell Hentges [:mhentges] 🦀"
1486394,"enhancement","[wpt-sync] Sync PR 12687 - Update interfaces/background-fetch.idl","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 12687 - Update interfaces/background-fetch.idl","All","Hsin-Yi Tsai [:hsinyi]"
1536470,"enhancement","[wpt-sync] Sync PR 15844 - Implement CDATASection interface and createCDATASection method","Testing","web-platform-tests","wptsync","NEW"," ---","2019-03-19 15:47:29","All","P4","normal","[wpt-sync] Sync PR 15844 - Implement CDATASection interface and createCDATASection method","All","James Graham [:jgraham]"
157934,"enhancement","Need a function to repair the cert database","NSS","Libraries","rrelyea","NEW"," ---","2006-03-30 15:24:38","All","P4","normal","Need a function to repair the cert database","All","Benjamin Beurdouche [:beurdouche]"
784653,"defect","Don't offer reader mode on forum/comment-like pages (Bugzilla, Hacker News, etc)","Toolkit","Reader Mode","nobody","NEW"," ---","2019-10-16 13:38:25","All","P4","normal","Don't offer reader mode on forum/comment-like pages (Bugzilla, Hacker News, etc)","All",":Gijs (he/him)"
1143613,"defect","Intermittent test_bug966247.html | Test timed out. - expected PASS","Core","Web Audio","nobody","NEW"," ---","2018-01-07 17:34:53","x86","P4","normal","Intermittent test_bug966247.html | Test timed out. - expected PASS","Android","Paul Adenot (:padenot)"
